,date,supplier_name,scrap_code,value,weight
33355,2021-03-05,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,831.04,5936
33356,2021-03-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,831.04,5936
33357,2021-03-22,ΕΛΒΑΛΧΑΛΚΟΡ ΑE (ΕΛΑΣΗ ΑΛΟΥΜΙΝΙΟΥ),50291,805.6,3800
33358,2021-01-19,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,830.97,7914
33359,2021-03-03,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50007,830.9,5935
33360,2021-07-13,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,830.72,5192
33361,2021-02-03,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50003,830.7,5538
33362,2021-05-05,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,830.48,5932
33363,2021-04-12,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,830.48,5932
33364,2021-04-07,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,830.48,5932
33365,2021-01-15,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50000,830.34,7908
33366,2021-02-04,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,830.2,5930
33367,2021-04-07,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,830.08,5188
33368,2021-06-24,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,830.08,5188
33369,2021-02-18,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,830.08,5188
33370,2021-08-04,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,829.92,5928
33371,2021-06-10,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,829.44,5184
33372,2021-07-27,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,829.44,5184
33373,2021-03-16,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,829.44,5184
33374,2021-02-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,829.36,5924
33375,2021-05-05,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,828.8,5920
33376,2021-04-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,828.8,5180
33377,2021-04-03,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,828.8,5920
33378,2021-04-05,ΑΡΓΥΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ(ΤΟΜ.,50010,828.8,5180
33379,2021-03-04,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,821.95,4835
33380,2021-05-11,ΚΕΦΑΛΗΝΑΚΗΣ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡΟΥ),50003,828.6,5524
33381,2021-04-08,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,828.3,5020
33382,2021-07-02,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,828.24,5916
33383,2021-01-26,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50003,752.64,7168
33384,2021-06-25,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50002,812.16,5076
33385,2021-02-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,827.68,5912
33386,2021-03-19,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,827.68,5912
33387,2021-05-07,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,827.52,5172
33388,2021-04-29,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,827.52,5172
33389,2021-03-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,827.52,5172
33390,2021-03-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,827.52,5172
33391,2021-03-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,827.52,5172
33392,2021-03-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,827.52,5172
33393,2021-08-23,ΑΡΓΥΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ(ΤΟΜ.,50010,827.52,5172
33394,2021-04-08,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,827.475,5015
33395,2021-07-19,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,827.12,5908
33396,2021-03-02,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,826.88,5168
33397,2021-03-02,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,826.88,5168
33398,2021-01-07,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,826.85,7190
33399,2021-06-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,826.8,5512
33400,2021-08-25,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,826.56,5904
33401,2021-07-20,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,826.56,5904
33402,2020-01-02,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,826.56,7872
33403,2021-01-20,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,826.275,7185
33404,2021-08-23,ΕΛΒΑΛΧΑΛΚΟΡ ΑE (ΕΛΑΣΗ ΑΛΟΥΜΙΝΙΟΥ),40296,809.9,8900
33405,2021-04-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,826.24,5164
33406,2021-04-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,826.24,5164
33407,2021-07-08,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,826.24,5164
33408,2021-04-19,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50000,826.2,5508
33409,2021-04-24,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,826.0,5900
33410,2021-06-08,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,826.0,5900
33411,2021-03-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,826.0,5900
33412,2021-07-30,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50293,825.84,5580
33413,2021-05-28,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50007,825.44,5896
33414,2021-02-01,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,825.35,4855
33415,2021-02-11,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40296,779.125,6775
33416,2021-04-19,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,824.96,5156
33417,2021-04-13,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,824.96,5156
33418,2021-04-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,824.96,5156
33419,2021-03-19,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50010,824.96,5156
33420,2021-06-01,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,824.88,5892
33421,2021-01-11,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,824.67,7854
33422,2021-01-27,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,824.67,7854
33423,2021-05-31,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50000,824.4,5496
33424,2021-01-27,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40296,782.4,6520
33425,2021-06-30,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,824.32,5888
33426,2021-07-26,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,824.32,5888
33427,2021-06-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,824.32,5152
33428,2021-06-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,824.32,5152
33429,2021-03-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,824.32,5888
33430,2021-04-01,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,824.175,4995
33431,2021-01-18,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,824.04,7848
33432,2021-01-13,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50003,824.04,7848
33433,2021-03-27,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50296,824.0,8240
33434,2021-01-11,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,823.86,7164
33435,2021-01-11,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,823.86,7164
33436,2021-04-22,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50000,823.8,5492
33437,2021-05-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,823.68,5148
33438,2021-08-04,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,823.68,5148
33439,2021-07-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,823.68,5148
33440,2021-05-10,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,823.2,5880
33441,2021-06-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,811.2,5408
33442,2021-06-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50000,811.2,5408
33443,2021-03-05,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,823.04,5144
33444,2021-01-30,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,822.6,5484
33445,2021-06-25,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,822.5,5875
33446,2021-07-02,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,822.4,5140
33447,2021-05-12,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50011,0.0,0
33448,2021-04-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,822.08,5872
33449,2021-04-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,822.08,5872
33450,2021-02-04,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,822.08,5872
33451,2021-03-15,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50007,822.08,5872
33452,2021-01-05,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,821.94,8652
33453,2021-02-11,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40296,775.675,6745
33454,2021-06-01,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,821.52,5868
33455,2021-07-28,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,821.4,5476
33456,2021-01-22,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,50292,783.75,3135
33457,2021-04-13,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,821.12,5132
33458,2021-04-13,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50002,821.12,5132
33459,2021-03-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,821.12,5132
33460,2021-03-04,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,814.3,4790
33461,2021-03-26,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,820.96,5864
33462,2021-07-19,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,820.8,5472
33463,2021-08-27,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,820.4,5860
33464,2021-04-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,820.4,5860
33465,2021-01-18,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,820.23,8634
33466,2021-02-02,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40296,772.2,6435
33467,2021-05-11,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.84,5124
33468,2021-07-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.84,5124
33469,2021-06-11,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.84,5124
33470,2021-02-18,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,819.84,5856
33471,2021-03-09,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.84,5124
33472,2021-01-07,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,819.66,8628
33473,2021-05-13,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.2,5120
33474,2021-04-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.2,5120
33475,2021-02-04,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.2,5120
33476,2021-03-22,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,819.2,5120
33477,2021-03-31,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50296,819.0,8190
33478,2021-04-21,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40296,772.8,6720
33479,2021-07-20,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,818.72,5848
33480,2021-08-30,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,818.56,5116
33481,2021-07-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,818.56,5116
33482,2021-03-26,ΑΡΓΥΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ(ΤΟΜ.,50002,818.56,5116
33483,2021-05-11,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,818.16,5844
33484,2021-03-03,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,818.16,5844
33485,2021-08-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,818.1,4545
33486,2021-01-21,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50005,817.82,7940
33487,2021-03-11,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40296,772.2,6435
33488,2021-04-29,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,817.6,5840
33489,2021-07-16,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,817.6,5840
33490,2021-06-26,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,817.6,5840
33491,2021-07-06,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,817.6,5840
33492,2021-03-17,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,817.6,5840
33493,2021-03-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,817.6,5840
33494,2021-03-16,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,817.28,5108
33495,2021-06-04,ΜΙΧΑΛΟΠΟΥΛΟΣ Φ. ΑΝΑΣΤΑΣΙΟΣ,50070,816.75,675
33496,2021-02-22,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50003,816.75,5445
33497,2021-05-13,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,816.64,5104
33498,2021-03-04,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50002,816.64,5104
33499,2021-04-19,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50000,816.6,5444
33500,2021-06-29,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50003,816.6,5444
33501,2021-04-02,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,816.48,5832
33502,2021-03-11,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50007,816.48,5832
33503,2021-05-07,ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΣΙΔΗΡ,50003,816.3,5442
33504,2021-07-29,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,816.0,5100
33505,2021-03-16,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,816.0,5100
33506,2021-02-20,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,50292,794.4,3310
33507,2021-05-31,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,815.92,5828
33508,2021-01-27,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40296,758.56,8620
33509,2021-07-05,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,815.4,5436
33510,2021-04-16,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,815.36,5096
33511,2021-04-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,815.36,5096
33512,2021-02-23,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50007,815.36,5824
33513,2021-01-28,ΚΙΤΣΟΛΑΜΠΡΟΣ ΝΙΚ.-ΑΝΤΩΝΙΟΥ ΝΙΚ ΟΕ,50010,815.35,7090
